"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2144935","","","","0"
"2021-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2156435","","","","0"
"2021-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2165059","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2157548","","","","0"
"2022-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2173306","","","","0"
"2022-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2188890","","","","0"
"2022-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2187675","","","","0"
"2022-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2193450","","","","0"
"2022-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2198676","","","","0"
"2022-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2201010","","","","0"
"2022-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2206930","","","","0"
"2022-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2210482","","","","0"
"2022-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2206747","","","","0"
"2022-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2205410","","","","0"
"2022-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2198020","","","","0"
"2023-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2219088","","","","0"
"2023-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2223989","","","","0"
"2023-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2230182","","","","0"
"2023-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2229312","","","","0"
"2023-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2231269","","","","0"
"2023-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2228073","","","","0"
"2023-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2228857","","","","0"
"2023-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2231565","","","","0"
"2023-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2230741","","","","0"
"2023-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2234639","","","","0"
"2023-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2238191","","","","0"
"2023-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2234502","","","","0"
"2024-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2241093","","","","0"
"2024-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2254126","","","","0"
"2024-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2253835","","","","0"
"2024-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2261610","","","","0"
"2024-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2264637","","","","0"
"2024-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2266166","","","","0"
"2024-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2272079","","","","0"
"2024-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2272581","","","","0"
"2024-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2278859","","","","0"
"2024-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2285235","","","","0"
"2024-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2279818","","","","0"
"2024-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","June 27, 2025","Dollars","81","millions","6","v1707067378","1.1.1.1.125","2284037","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2111889","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2116239","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","1956667","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","1747909","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","1827719","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","1935937","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","1986260","","","","0"
"2020-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2006168","","","","0"
"2020-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2024936","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2037235","","","","0"
"2020-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2050923","","","","0"
"2020-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2056578","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2069959","","","","0"
"2021-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2074161","","","","0"
"2021-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2095037","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2074294","","","","0"
"2021-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2068403","","","","0"
"2021-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2086880","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2101011","","","","0"
"2021-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2118070","","","","0"
"2021-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2127260","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2144935","","","","0"
"2021-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2156435","","","","0"
"2021-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","All industries [T001]","May 30, 2025","Dollars","81","millions","6","v1675434665","1.1.1.1.124","2165059","","","","0"
