transaction_date,prod_code,store_label,stock_level,qty_sold,qty_ordered,forecasted_demand,unit_price,discount_percent,weather_type,promo_flag,competitor_price,season,revenue
2022-11-15,P0028,S027,361,233,354,282.93,58.2,0,Sunny,1,51.59,Autumn,13560.56
2022-12-02,P0005,S036,159,489,585,469.1,43.62,0,Foggy,0,44.55,Autumn,21328.62
2022-03-17,P0007,S022,474,117,311,117.85,81.5,20,Sunny,0,87.16,Spring,7628.75
2022-05-14,P0014,S023,94,400,507,422.99,76.66,20,Sunny,0,74.03,Winter,24530.03
2022-06-11,P0010,S078,171,137,164,130.9,67.12,5,Rainy,0,73.81,Winter,8735.35
2022-11-26,P0008,S009,224,288,455,331.51,48.6,5,Sunny,0,45.25,Spring,13298.33
2022-09-02,P0022,S001,467,92,155,116.52,57.93,0,Cloudy,0,48.99,Summer,5329.13
2022-08-29,P0017,S067,56,313,374,374.47,55.7,5,Sunny,0,53.66,Spring,16563.13
2022-03-14,P0021,S032,331,379,498,445.82,89.34,10,Foggy,1,101.61,Autumn,30474.12
2022-05-27,P0012,S051,167,232,425,232.53,57.84,5,Rainy,0,55.75,Spring,12748.37
2022-01-22,P0008,S018,484,383,388,380.97,28.31,0,Sunny,1,32.25,Winter,10843.71
2022-12-01,P0025,S049,222,81,100,105.19,43.79,15,Rainy,0,42.85,Autumn,3015.09
2022-03-01,P0022,S078,369,39,154,32.08,16.18,0,Rainy,1,15.4,Summer,631.19
2022-07-26,P0030,S049,442,347,394,289.13,66.88,0,Sunny,0,74.42,Spring,23207.01
2022-07-11,P0030,S039,363,499,542,584.39,22.63,10,Snowy,0,26.16,Spring,10162.78
2022-12-12,P0026,S017,449,214,249,262.43,64.49,5,Foggy,0,55.63,Summer,13110.22
2022-11-09,P0029,S013,316,53,92,58.29,44.76,5,Cloudy,0,52.06,Winter,2253.62
2022-12-12,P0011,S079,385,80,102,90.38,62.62,0,Sunny,0,67.44,Autumn,5009.61
2022-06-05,P0003,S038,500,221,369,253.56,30.25,5,Foggy,0,34.17,Summer,6351.78
2022-12-06,P0007,S053,256,387,487,454.31,51.54,25,Sunny,0,41.87,Autumn,14958.63
2022-11-12,P0022,S070,430,404,523,496.54,89.96,15,Sunny,1,103.93,Winter,30892.87
2022-11-27,P0029,S071,153,76,257,87.66,84.29,15,Rainy,1,78.44,Autumn,5444.97
2022-12-17,P0027,S096,110,457,599,435.07,10.51,5,Foggy,0,8.51,Autumn,4564.94
2022-04-24,P0021,S054,463,303,479,357.89,38.1,0,Rainy,0,44.78,Spring,11543.59
2022-01-19,P0021,S010,388,24,194,27.31,16.24,10,Foggy,0,14.48,Autumn,350.77
2022-07-10,P0023,S024,188,109,167,112.78,43.43,10,Foggy,1,46.03,Spring,4260.85
2022-07-08,P0010,S084,215,408,553,400.34,55.36,20,Cloudy,0,64.77,Winter,18069.61
2022-12-05,P0005,S087,474,58,122,64.84,72.74,10,Snowy,0,64.13,Summer,3797.14
2022-04-22,P0022,S047,258,92,252,101.65,95.39,0,Rainy,0,93.67,Winter,8775.6
2022-11-18,P0030,S038,180,155,191,188.62,53.96,5,Cloudy,1,55.76,Winter,7946.29
2022-07-28,P0012,S040,348,149,276,165.12,73.24,0,Rainy,0,83.87,Autumn,10912.41
2022-03-14,P0024,S048,204,180,342,162.05,82.01,20,Foggy,1,86.03,Autumn,11808.95
2022-08-19,P0025,S008,256,94,146,121.04,79.83,0,Sunny,0,92.35,Spring,7504.21
2022-09-08,P0019,S011,147,433,452,358.36,47.46,0,Cloudy,0,46.29,Winter,20550.02
2022-12-26,P0003,S037,175,295,433,284.12,20.3,0,Foggy,0,17.29,Autumn,5988.16
2022-10-09,P0028,S049,469,124,209,154.89,37.22,25,Cloudy,0,42.65,Autumn,3461.75
2022-10-29,P0024,S087,327,129,224,113.26,84.64,10,Cloudy,0,72.59,Autumn,9826.5
2022-11-09,P0012,S060,495,342,524,283.34,17.4,5,Cloudy,0,18.97,Winter,5654.73
2022-11-15,P0018,S076,473,400,566,432.51,87.6,0,Sunny,1,70.63,Spring,35039.31
2022-07-30,P0018,S077,257,200,387,196.14,54.33,5,Rainy,1,46.14,Autumn,10322.93
2022-12-03,P0004,S059,394,223,356,241.7,21.34,0,Sunny,0,24.5,Summer,4758.86
2022-07-10,P0004,S039,121,280,445,343.66,76.74,0,Foggy,0,68.11,Spring,21488.39
2022-09-04,P0022,S098,257,405,476,399.16,64.35,5,Rainy,1,74.49,Winter,24757.35
2022-12-11,P0017,S059,336,348,474,316.77,81.63,0,Foggy,1,73.46,Summer,28408.41
2022-07-24,P0004,S013,94,126,206,110.38,64.03,0,Sunny,0,56.33,Winter,8067.19
2022-11-11,P0026,S072,268,108,218,135.46,95.02,10,Foggy,0,104.92,Winter,9235.94
2022-01-13,P0023,S002,295,209,304,206.47,56.16,10,Cloudy,0,45.61,Spring,10564.26
2022-06-29,P0016,S055,386,423,530,444.42,30.41,10,Snowy,0,34.7,Spring,11575.83
2022-10-15,P0022,S001,93,226,240,233.42,77.84,0,Foggy,0,81.21,Winter,17590.95
2022-05-19,P0027,S062,317,320,422,276.08,64.97,0,Sunny,0,66.44,Spring,20790.2
2022-07-11,P0021,S040,456,55,108,46.41,44.86,0,Sunny,0,42.08,Spring,2467.25
2022-09-30,P0021,S066,112,103,108,117.34,93.99,0,Snowy,1,110.8,Autumn,9680.81
2022-09-26,P0020,S068,263,217,268,247.18,92.16,0,Sunny,1,96.69,Summer,19999.54
2022-10-11,P0019,S058,301,354,482,298.95,22.8,0,Sunny,1,19.94,Winter,8072.25
2022-07-03,P0018,S004,471,491,566,459.81,24.84,0,Foggy,0,24.85,Summer,12196.26
2022-11-19,P0024,S073,331,403,554,487.11,77.85,5,Cloudy,1,86.7,Autumn,29804.16
2022-12-06,P0012,S053,93,281,420,352.54,74.54,20,Sunny,0,81.39,Autumn,16756.78
2022-10-21,P0026,S021,389,432,574,550.78,84.02,0,Snowy,1,88.47,Winter,36298.59
2022-04-01,P0025,S005,119,112,129,95.53,14.07,0,Rainy,0,14.96,Autumn,1576.11
2022-03-02,P0008,S010,394,179,370,152.55,10.97,15,Foggy,0,10.37,Autumn,1669.54
2022-12-26,P0013,S093,246,72,259,79.81,90.61,15,Rainy,0,76.23,Summer,5545.5
2022-04-04,P0013,S072,496,447,549,574.33,94.45,15,Foggy,0,81.01,Autumn,35885.68
2022-04-21,P0020,S089,125,384,512,355.75,51.21,0,Cloudy,0,57.84,Spring,19666.03
2022-09-30,P0022,S038,148,492,508,530.7,81.45,0,Foggy,0,80.37,Summer,40075.19
2022-05-23,P0013,S006,212,365,418,431.04,26.44,0,Foggy,0,24.36,Autumn,9650.79
2022-01-26,P0028,S006,246,469,515,486.73,16.89,5,Snowy,0,17.93,Summer,7525.85
2022-02-13,P0018,S004,322,248,366,261.93,74.33,0,Rainy,0,80.08,Autumn,18433.29
2022-12-26,P0019,S020,149,162,313,179.16,46.29,15,Sunny,1,54.85,Autumn,6373.95
2022-08-27,P0004,S013,363,127,194,136.93,69.23,0,Snowy,1,59.72,Summer,8792.77
2022-10-07,P0028,S096,286,193,207,224.99,60.13,0,Sunny,0,68.23,Autumn,11605.79
2022-08-09,P0024,S057,335,457,623,532.75,38.33,0,Rainy,1,40.76,Summer,17518.79
2022-01-06,P0006,S056,171,493,524,501.32,19.69,15,Cloudy,0,18.18,Winter,8249.12
2022-12-03,P0006,S063,372,105,145,95.07,10.57,25,Rainy,1,10.15,Winter,832.71
2022-03-28,P0023,S011,300,489,502,559.43,12.32,10,Sunny,0,10.83,Summer,5421.71
2022-10-08,P0019,S047,118,46,201,39.8,54.72,20,Sunny,1,59.63,Summer,2013.72
2022-04-26,P0026,S094,424,126,173,111.07,11.49,10,Rainy,0,13.01,Summer,1303.34
2022-05-01,P0013,S007,258,447,488,564.77,35.19,0,Rainy,0,36.23,Summer,15730.08
2022-08-27,P0003,S059,395,143,190,164.29,11.02,15,Snowy,0,13.11,Summer,1339.14
2022-07-10,P0026,S059,460,282,392,297.96,60.95,15,Snowy,0,69.05,Spring,14608.86
2022-07-27,P0029,S081,425,291,326,298.28,83.56,20,Foggy,0,76.45,Autumn,19452.18
2022-10-12,P0016,S014,120,492,686,512.76,88.36,15,Snowy,0,90.9,Winter,36950.92
2022-11-15,P0005,S027,360,499,662,500.93,59.27,10,Cloudy,0,48.24,Spring,26616.96
2022-12-22,P0019,S087,83,140,161,135.61,32.19,25,Snowy,0,27.18,Summer,3379.61
2022-12-04,P0006,S079,490,147,151,129.09,70.58,15,Rainy,0,75.41,Spring,8818.76
2022-03-09,P0012,S034,126,297,443,262.71,50.01,5,Rainy,0,57.33,Autumn,14109.63
2022-11-12,P0021,S032,371,186,202,195.37,47.01,5,Foggy,0,42.85,Autumn,8306.16
2022-04-05,P0023,S085,53,326,417,292.59,11.46,15,Snowy,1,12.79,Summer,3175.02
2022-06-20,P0024,S004,157,18,92,22.02,21.34,25,Snowy,0,24.66,Summer,288.04
2022-06-15,P0002,S049,193,385,412,455.95,61.78,5,Foggy,0,72.73,Spring,22596.89
2022-07-04,P0013,S042,352,420,526,359.82,68.54,0,Cloudy,0,71.12,Winter,28786.07
2022-08-14,P0008,S073,125,345,520,280.8,11.23,0,Snowy,1,12.01,Winter,3874.84
2022-01-15,P0024,S027,435,158,169,173.17,82.5,0,Snowy,0,82.51,Summer,13034.58
2022-11-10,P0014,S078,406,145,220,126.92,21.47,15,Snowy,1,23.42,Autumn,2646.63
2022-06-13,P0016,S061,405,439,586,558.83,81.3,10,Rainy,0,89.63,Winter,32120.53
2022-07-25,P0027,S069,198,103,300,117.66,21.5,5,Sunny,0,21.99,Autumn,2103.75
2022-02-13,P0014,S032,64,43,140,41.24,93.18,5,Rainy,0,101.72,Autumn,3806.52
2022-03-24,P0014,S079,92,352,461,283.87,11.23,0,Foggy,1,11.52,Spring,3951.93
2022-08-07,P0029,S070,458,94,182,93.53,44.2,10,Sunny,0,37.07,Autumn,3739.16
2022-04-09,P0007,S054,393,458,477,499.84,57.87,20,Sunny,0,57.32,Spring,21203.0
2022-06-10,P0017,S066,462,339,469,396.38,71.4,0,Foggy,0,76.92,Spring,24203.67
2022-06-22,P0020,S073,216,259,429,231.37,48.33,25,Snowy,1,44.61,Autumn,9388.96
2022-12-12,P0021,S086,92,210,324,218.24,30.34,5,Rainy,0,33.64,Winter,6053.43
2022-09-24,P0019,S039,484,267,420,253.07,52.67,0,Rainy,0,52.64,Winter,14064.17
2022-12-21,P0006,S046,421,229,300,249.97,68.77,0,Rainy,1,82.42,Winter,15747.29
2022-03-29,P0026,S012,476,50,170,64.38,92.02,0,Foggy,1,85.81,Summer,4601.03
2022-08-03,P0004,S075,354,6,178,5.16,50.88,5,Snowy,0,47.73,Spring,290.0
2022-12-14,P0022,S029,402,163,179,139.07,24.94,0,Snowy,0,21.1,Winter,4065.99
2022-09-03,P0025,S051,407,105,270,107.91,65.26,10,Sunny,1,69.14,Summer,6166.9
2022-11-02,P0017,S041,379,137,188,129.97,33.62,5,Snowy,0,29.09,Spring,4375.95
2022-07-08,P0004,S043,267,259,293,222.28,59.71,5,Rainy,0,60.43,Autumn,14692.37
2022-01-16,P0027,S032,383,376,474,329.27,45.67,0,Rainy,0,47.76,Autumn,17171.22
2022-10-05,P0016,S046,481,38,103,42.37,55.22,0,Snowy,1,50.3,Autumn,2098.52
2022-03-11,P0029,S001,432,441,484,361.68,98.9,0,Rainy,0,102.09,Spring,43613.78
2022-06-04,P0030,S042,82,457,623,590.11,82.87,25,Foggy,0,73.81,Autumn,28403.95
2022-10-01,P0030,S015,307,179,181,160.14,12.17,0,Cloudy,0,10.79,Spring,2178.42
2022-07-15,P0012,S059,144,377,489,396.52,49.7,0,Cloudy,1,52.32,Spring,18738.24
2022-06-16,P0023,S057,134,54,209,54.41,32.27,20,Rainy,0,33.19,Spring,1393.89
2022-11-26,P0022,S032,264,196,234,193.43,78.73,5,Foggy,0,67.49,Summer,14659.96
2022-12-15,P0028,S029,84,5,151,6.21,44.66,20,Cloudy,0,44.76,Spring,178.64
2022-01-09,P0003,S045,185,342,401,317.74,56.84,25,Foggy,0,47.7,Summer,14579.57
2022-09-23,P0002,S041,327,407,516,418.05,57.24,5,Sunny,0,49.68,Spring,22132.23
2022-06-20,P0028,S026,417,333,466,380.34,32.13,0,Rainy,0,37.63,Autumn,10698.05
2022-06-28,P0014,S028,195,314,369,315.69,10.38,10,Sunny,0,8.4,Spring,2932.5
2022-01-06,P0004,S046,298,481,504,460.64,13.73,25,Foggy,0,11.52,Summer,4952.57
2022-11-15,P0018,S082,115,457,532,382.22,59.22,5,Cloudy,0,62.72,Autumn,25711.93
2022-08-04,P0003,S053,75,237,429,238.15,96.55,10,Rainy,0,105.46,Winter,20593.14
2022-05-06,P0028,S059,338,402,578,514.0,56.97,0,Rainy,0,55.05,Winter,22901.77
2022-01-28,P0006,S077,175,342,504,341.32,61.17,0,Snowy,1,62.93,Summer,20920.04
2022-03-05,P0008,S085,458,488,574,508.45,28.75,0,Foggy,0,29.62,Spring,14029.21
2022-03-29,P0021,S057,152,406,520,492.78,38.35,0,Rainy,0,42.65,Winter,15570.48
2022-01-21,P0027,S006,396,136,225,143.7,77.03,5,Foggy,0,65.72,Spring,9951.8
2022-10-24,P0022,S092,450,27,160,33.86,56.23,0,Foggy,1,45.53,Summer,1518.31
2022-05-26,P0002,S040,308,372,563,400.0,52.45,0,Foggy,0,47.28,Spring,19510.82
2022-12-11,P0004,S025,478,432,575,474.54,87.55,5,Rainy,1,91.46,Summer,35930.45
2022-08-24,P0019,S073,178,41,144,37.86,26.27,0,Cloudy,0,27.26,Spring,1077.1
2022-01-10,P0026,S070,401,360,389,416.68,17.34,0,Cloudy,0,16.65,Spring,6243.03
2022-07-28,P0015,S004,240,167,182,161.39,70.2,15,Sunny,1,69.03,Winter,9964.73
2022-04-19,P0015,S018,160,257,330,232.38,83.45,0,Sunny,1,68.4,Summer,21445.91
2022-06-13,P0009,S094,166,266,385,268.16,29.86,0,Foggy,0,32.94,Winter,7942.39
2022-11-16,P0007,S002,295,311,395,394.12,93.85,10,Cloudy,1,103.83,Spring,26269.4
2022-01-13,P0018,S020,285,182,303,197.93,21.76,10,Cloudy,1,20.61,Autumn,3565.03
2022-11-11,P0018,S075,423,339,526,316.82,77.07,0,Sunny,0,84.82,Autumn,26126.5
2022-01-30,P0003,S055,319,432,480,359.09,69.19,10,Rainy,0,64.13,Winter,26902.8
2022-01-10,P0019,S042,322,190,223,178.0,93.36,20,Cloudy,1,100.18,Spring,14190.49
2022-10-11,P0023,S081,223,151,281,134.17,30.82,0,Foggy,0,36.39,Spring,4653.09
2022-04-22,P0022,S056,408,221,279,265.56,94.92,20,Foggy,1,104.11,Winter,16782.15
2022-01-07,P0022,S068,84,378,404,483.74,67.45,0,Snowy,0,76.1,Summer,25496.69
2022-07-28,P0021,S033,227,62,237,75.29,74.83,5,Rainy,1,63.02,Winter,4407.76
2022-01-24,P0014,S063,417,252,367,215.79,93.0,0,Cloudy,0,86.53,Autumn,23435.31
2022-07-09,P0006,S027,320,49,95,60.36,66.82,0,Cloudy,1,63.97,Winter,3274.37
2022-12-15,P0030,S013,50,33,130,29.16,43.22,0,Foggy,0,36.69,Spring,1426.33
2022-03-30,P0006,S014,441,346,401,368.5,32.5,0,Snowy,0,36.2,Autumn,11244.16
2022-12-02,P0005,S016,355,121,306,99.59,70.62,0,Snowy,0,65.56,Summer,8544.92
2022-04-15,P0017,S089,374,68,232,61.34,92.86,0,Foggy,1,78.21,Autumn,6314.63
2022-09-08,P0004,S086,369,213,322,263.71,76.81,0,Sunny,0,83.12,Winter,16359.74
2022-04-16,P0004,S082,332,170,274,199.7,76.96,10,Snowy,1,68.73,Autumn,11775.27
2022-04-23,P0018,S088,105,112,282,127.43,45.26,15,Cloudy,1,50.21,Summer,4309.04
2022-09-05,P0019,S030,299,353,498,456.59,51.47,25,Cloudy,0,61.6,Winter,13625.63
2022-11-28,P0018,S029,454,473,514,433.92,41.1,0,Rainy,0,47.75,Autumn,19441.32
2022-03-24,P0006,S072,114,181,243,150.36,31.7,0,Snowy,0,30.14,Summer,5738.58
2022-01-31,P0011,S084,175,412,569,342.01,76.37,5,Cloudy,0,70.88,Spring,29890.0
2022-10-18,P0015,S056,327,450,563,402.78,67.14,0,Snowy,1,56.9,Spring,30213.72
2022-03-02,P0019,S001,268,276,329,222.63,87.37,0,Snowy,1,102.56,Autumn,24113.59
2022-12-01,P0017,S059,72,390,551,385.53,27.93,0,Snowy,1,27.32,Winter,10892.61
2022-11-22,P0019,S002,59,433,582,506.5,37.93,5,Snowy,0,32.14,Summer,15601.59
2022-12-01,P0006,S083,451,389,432,499.79,47.22,0,Sunny,0,41.16,Winter,18367.21
2022-12-02,P0027,S057,118,316,402,350.8,55.33,15,Foggy,0,58.16,Autumn,14862.17
2022-11-10,P0029,S034,146,168,199,192.91,57.8,10,Rainy,0,53.98,Summer,8739.34
2022-06-07,P0020,S096,55,102,250,101.09,65.73,15,Sunny,0,78.02,Autumn,5698.37
2022-01-15,P0010,S051,497,203,264,246.04,64.09,10,Sunny,0,63.35,Summer,11708.35
2022-10-05,P0002,S036,163,198,388,215.4,47.18,0,Rainy,0,49.25,Autumn,9341.57
2022-04-07,P0021,S038,90,428,572,391.96,59.09,0,Sunny,0,58.71,Summer,25292.29
2022-04-04,P0024,S009,373,336,503,388.87,20.03,5,Foggy,0,23.11,Winter,6394.82
2022-03-23,P0010,S017,323,41,57,40.43,24.96,20,Sunny,0,20.01,Autumn,818.71
2022-09-28,P0020,S047,156,107,125,90.26,14.46,0,Cloudy,0,13.55,Winter,1547.7
2022-09-30,P0017,S082,230,130,290,132.01,41.65,20,Rainy,0,47.45,Autumn,4331.44
2022-12-22,P0008,S052,405,372,515,305.24,64.12,0,Sunny,0,61.61,Winter,23854.34
2022-05-28,P0016,S058,249,156,235,176.41,51.78,10,Rainy,0,53.78,Spring,7269.68
2022-01-02,P0026,S045,261,62,203,74.57,19.55,5,Sunny,1,19.75,Spring,1151.57
2022-10-31,P0014,S088,431,97,264,79.5,70.01,5,Sunny,0,65.35,Spring,6451.04
2022-07-02,P0030,S048,429,129,140,148.41,23.78,10,Snowy,0,21.97,Winter,2761.21
2022-05-03,P0029,S006,241,355,471,353.87,20.74,0,Rainy,0,23.81,Autumn,7364.22
2022-03-10,P0005,S048,184,442,464,527.97,71.23,0,Sunny,0,62.59,Spring,31485.69
2022-04-16,P0026,S021,377,148,272,150.62,85.29,10,Cloudy,1,86.23,Summer,11360.33
2022-08-11,P0002,S041,59,121,235,125.98,19.12,15,Snowy,0,20.71,Spring,1966.92
2022-11-26,P0022,S004,387,196,293,174.81,21.17,0,Foggy,0,22.21,Autumn,4149.25
2022-08-16,P0012,S073,51,7,16,8.45,35.17,0,Snowy,0,34.27,Summer,246.17
2022-06-16,P0016,S054,291,468,487,590.3,82.46,0,Sunny,0,90.28,Summer,38591.52
2022-05-25,P0029,S044,135,43,93,50.32,86.7,0,Rainy,0,103.08,Winter,3728.06
2022-01-18,P0006,S085,106,381,564,447.7,51.18,5,Snowy,1,45.86,Autumn,18525.25
2022-10-06,P0010,S052,475,31,87,25.62,98.31,5,Foggy,1,100.17,Spring,2895.12
2022-10-18,P0021,S002,67,174,352,189.45,47.95,0,Cloudy,0,44.42,Spring,8344.02
2022-07-13,P0030,S044,358,393,578,425.35,46.38,25,Sunny,0,50.11,Winter,13671.02
2022-09-08,P0010,S019,259,228,281,201.75,36.1,0,Snowy,1,29.7,Winter,8231.7
2022-12-05,P0018,S057,161,4,32,3.64,24.81,0,Rainy,0,27.31,Summer,99.26
2022-05-07,P0011,S028,131,76,210,96.24,87.46,10,Snowy,0,90.32,Winter,5982.27
2022-11-04,P0009,S032,320,484,560,452.92,58.36,0,Cloudy,1,57.81,Autumn,28246.55
2022-12-07,P0008,S028,465,354,551,367.13,37.09,0,Rainy,0,43.68,Autumn,13128.79
2022-05-31,P0029,S085,286,236,358,212.82,49.85,15,Foggy,1,56.61,Autumn,10000.84
2022-12-19,P0021,S025,349,395,403,422.33,44.39,0,Snowy,0,50.24,Spring,17534.82
2022-03-19,P0002,S098,382,102,176,129.45,94.72,10,Snowy,0,83.93,Spring,8695.3
2022-09-18,P0008,S051,123,170,252,156.59,81.82,10,Cloudy,0,97.63,Summer,12518.43
2022-01-09,P0016,S036,330,214,274,262.2,43.95,15,Rainy,1,39.0,Autumn,7994.17
2022-07-26,P0002,S078,309,348,375,318.13,64.74,5,Snowy,0,59.28,Spring,21402.72
2022-06-23,P0007,S096,267,272,441,309.27,46.0,0,Cloudy,0,49.03,Summer,12511.58
2022-02-18,P0004,S049,108,456,581,373.56,62.68,0,Rainy,0,71.62,Spring,28580.58
2022-07-14,P0028,S090,129,184,296,154.86,81.8,20,Sunny,1,79.41,Winter,12041.32
2022-12-09,P0023,S085,361,195,375,162.06,89.0,0,Snowy,0,85.5,Spring,17354.5
2022-03-03,P0018,S037,382,402,565,381.47,37.44,0,Snowy,1,32.97,Spring,15051.4
2022-02-11,P0012,S068,83,193,233,171.69,40.87,25,Foggy,0,36.86,Autumn,5916.28
2022-03-19,P0028,S051,454,391,475,462.53,21.22,25,Sunny,0,23.55,Spring,6222.26
2022-05-27,P0030,S095,357,444,493,357.53,94.22,5,Sunny,0,105.23,Winter,39743.83
2022-08-07,P0026,S010,144,261,281,332.17,91.8,15,Snowy,0,83.67,Winter,20365.36
2022-12-19,P0005,S021,67,430,622,470.34,35.43,0,Cloudy,0,29.51,Autumn,15234.7
2022-07-17,P0025,S055,485,171,285,158.92,17.83,0,Sunny,1,14.31,Summer,3048.42
2022-10-03,P0019,S083,440,117,189,94.43,24.53,25,Cloudy,0,26.42,Spring,2152.53
2022-02-05,P0005,S039,422,245,412,216.72,58.44,5,Sunny,1,58.4,Winter,13601.87
2022-02-26,P0029,S073,245,306,317,265.2,19.34,0,Rainy,0,18.44,Autumn,5917.45
2022-08-02,P0028,S009,320,411,437,399.1,53.58,15,Snowy,1,46.88,Spring,18716.63
2022-12-08,P0001,S010,96,378,523,462.07,10.82,10,Rainy,1,11.49,Spring,3680.23
2022-11-23,P0029,S082,477,71,234,60.08,62.48,10,Rainy,0,71.65,Summer,3992.44
2022-01-04,P0008,S051,84,81,247,103.95,32.29,0,Sunny,1,27.9,Summer,2615.23
2022-03-09,P0022,S031,328,303,390,263.45,76.28,0,Sunny,0,89.97,Winter,23113.62
2022-03-15,P0018,S042,407,379,486,489.54,97.74,5,Snowy,0,78.3,Autumn,35191.79
2022-02-13,P0028,S034,247,497,511,405.14,63.65,10,Cloudy,0,58.81,Autumn,28471.91
2022-06-25,P0022,S086,123,50,194,55.51,16.54,0,Cloudy,0,15.15,Spring,827.0
2022-07-24,P0020,S006,260,324,344,322.53,75.02,0,Snowy,1,72.57,Winter,24305.52
2022-10-23,P0025,S040,225,309,376,362.55,42.28,0,Foggy,0,45.45,Winter,13064.37
2022-03-07,P0017,S099,386,488,539,433.35,99.36,15,Rainy,1,91.58,Autumn,41216.57
2022-04-13,P0003,S099,493,441,479,364.39,98.55,20,Sunny,0,102.88,Winter,34768.99
2022-02-04,P0010,S097,106,39,41,36.28,48.81,5,Cloudy,0,56.4,Winter,1808.37
2022-03-07,P0010,S034,116,199,268,177.29,12.44,5,Snowy,0,11.23,Spring,2351.27
2022-04-01,P0012,S071,88,144,213,136.93,50.96,0,Snowy,0,53.89,Spring,7337.78
2022-05-13,P0008,S037,98,51,68,57.09,33.9,15,Foggy,1,33.89,Winter,1469.57
2022-08-13,P0010,S079,219,122,137,103.96,72.25,15,Rainy,0,72.95,Spring,7492.11
2022-10-28,P0009,S080,364,324,471,360.62,68.46,20,Rainy,0,71.79,Summer,17744.84
2022-08-14,P0007,S042,96,52,104,63.31,22.02,0,Cloudy,0,22.65,Winter,1144.94
2022-03-05,P0029,S054,174,178,206,225.23,49.31,5,Sunny,1,40.93,Spring,8338.02
2022-04-21,P0021,S039,272,101,182,125.21,97.8,0,Rainy,0,88.22,Spring,9878.22
2022-05-06,P0025,S043,133,450,641,545.63,29.14,0,Sunny,0,28.78,Spring,13112.9
2022-06-26,P0010,S076,213,84,214,87.27,15.94,25,Cloudy,0,16.98,Summer,1004.53
2022-09-14,P0012,S026,121,260,403,285.7,21.27,10,Snowy,1,25.3,Winter,4977.79
2022-11-14,P0023,S021,371,437,538,532.89,76.31,5,Rainy,0,74.67,Autumn,31681.92
2022-09-05,P0006,S021,249,370,389,391.09,66.79,0,Cloudy,0,68.04,Autumn,24713.94
2022-12-31,P0030,S026,443,284,401,284.16,75.47,20,Sunny,1,60.9,Winter,17146.95
2022-09-06,P0016,S038,208,13,103,12.18,99.85,5,Cloudy,0,90.28,Winter,1233.13
2022-06-13,P0028,S072,264,220,324,189.87,70.77,0,Cloudy,0,80.92,Spring,15569.57
2022-01-06,P0023,S074,475,435,559,418.11,40.9,0,Foggy,1,44.22,Autumn,17790.23
2022-07-31,P0002,S076,199,292,356,236.4,54.75,25,Rainy,1,44.53,Summer,11990.39
2022-10-28,P0009,S003,95,310,463,322.95,25.83,0,Cloudy,1,25.84,Winter,8007.34
2022-09-28,P0008,S016,108,464,474,564.38,32.8,20,Cloudy,0,32.12,Autumn,12176.9
2022-06-27,P0013,S010,124,465,663,430.67,98.55,20,Rainy,0,113.48,Spring,36662.01
2022-05-12,P0005,S048,128,1,20,1.03,91.63,0,Snowy,0,92.39,Winter,91.63
2022-08-05,P0024,S035,161,285,364,288.27,18.37,0,Sunny,0,17.81,Winter,5235.9
2022-06-18,P0011,S053,405,163,308,174.19,17.81,0,Foggy,0,14.64,Autumn,2903.11
2022-06-08,P0007,S029,359,89,161,90.1,51.0,20,Sunny,0,54.91,Summer,3631.27
2022-01-02,P0014,S059,402,98,138,116.65,30.36,0,Foggy,1,29.74,Spring,2975.77
2022-04-16,P0007,S014,296,11,42,13.97,37.93,15,Sunny,1,33.98,Spring,354.68
2022-04-24,P0001,S100,149,145,297,134.64,34.12,20,Cloudy,0,32.42,Summer,3957.89
2022-04-24,P0018,S057,482,171,232,151.67,90.83,20,Foggy,0,105.82,Winter,12425.98
2022-12-19,P0026,S089,362,485,576,445.42,16.91,5,Snowy,1,17.79,Spring,7792.03
2022-04-24,P0013,S009,283,31,59,37.45,76.09,5,Sunny,0,63.69,Summer,2240.89
2022-10-27,P0030,S003,479,67,229,81.1,47.45,0,Sunny,0,40.69,Winter,3179.45
2022-02-27,P0012,S047,179,351,456,405.16,54.71,15,Rainy,0,60.24,Summer,16321.81
2022-11-09,P0007,S070,423,54,179,66.39,36.99,0,Rainy,0,42.77,Winter,1997.39
2022-03-26,P0017,S100,499,10,109,8.47,66.7,5,Snowy,1,59.67,Summer,633.67
2022-10-03,P0011,S030,313,97,121,109.82,24.63,25,Rainy,1,21.12,Autumn,1791.54
2022-06-19,P0027,S040,75,26,182,26.29,50.99,5,Sunny,0,58.69,Spring,1259.34
2022-05-13,P0015,S016,328,134,239,149.28,62.96,0,Foggy,0,65.42,Autumn,8436.48
2022-08-30,P0013,S028,210,106,222,118.02,50.33,5,Foggy,1,49.93,Spring,5068.0
2022-04-16,P0017,S038,435,368,513,402.27,88.21,20,Snowy,0,86.93,Spring,25967.94
2022-04-09,P0026,S070,199,245,386,262.51,95.7,5,Cloudy,1,94.12,Summer,22275.05
2022-09-26,P0021,S055,300,8,58,10.13,24.81,5,Rainy,0,20.68,Winter,188.56
2022-07-29,P0027,S070,296,431,533,410.84,66.8,10,Snowy,0,60.0,Summer,25911.93
2022-01-12,P0004,S069,178,90,166,94.91,10.44,5,Foggy,0,12.48,Autumn,892.46
2022-05-23,P0022,S100,188,313,372,282.76,29.09,0,Sunny,0,33.5,Winter,9104.33
