transaction_date,store_id,product_id,inventory,units_sold,units_ordered,unit_net_price,store_region,store_city,store_cluster,store_size_sqft,category,subcategory,product_launch_date,unit_orig_price,promo_active,promo_price,promo_start_date,promo_end_date,holiday_name,is_holiday,cpi_monthly,gdp_monthly,population_monthly,unemployment_rate_monthly,avg_temperature_c,precipitation_mm,units_sold_lag_1,units_sold_lag_7,units_sold_lag_14,units_sold_lag_30,units_sold_rolling_mean_7,units_sold_rolling_std_7,units_sold_rolling_min_7,units_sold_rolling_max_7,units_sold_rolling_mean_14,units_sold_rolling_std_14,units_sold_rolling_min_14,units_sold_rolling_max_14,units_sold_rolling_mean_30,units_sold_rolling_std_30,units_sold_rolling_min_30,units_sold_rolling_max_30,units_sold_rolling_mean_90,units_sold_rolling_std_90,units_sold_rolling_min_90,units_sold_rolling_max_90,year,month,day,dayofweek,dayofyear,week,quarter,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,discount_pct,promo_duration,promo_intensity,days_to_holiday,days_from_holiday,holiday_type,is_pre_holiday,is_post_holiday,temp_category,precip_category,weather_severity,cpi_change,gdp_change,unemployment_trend,units_sold_x_unit_net_price,units_sold_x_inventory,unit_net_price_x_units_sold,unit_net_price_x_inventory,inventory_x_units_sold,inventory_x_unit_net_price,inventory_poly_2,units_sold_poly_2,units_ordered_poly_2,unit_net_price_poly_2,store_size_sqft_poly_2,unit_orig_price_poly_2,promo_price_poly_2,cpi_monthly_poly_2,gdp_monthly_poly_2,population_monthly_poly_2,unemployment_rate_monthly_poly_2,avg_temperature_c_poly_2,precipitation_mm_poly_2,units_sold_lag_1_poly_2,units_sold_lag_7_poly_2,units_sold_lag_14_poly_2,units_sold_lag_30_poly_2,units_sold_rolling_mean_7_poly_2,units_sold_rolling_std_7_poly_2,units_sold_rolling_min_7_poly_2,units_sold_rolling_max_7_poly_2,units_sold_rolling_mean_14_poly_2,units_sold_rolling_std_14_poly_2,units_sold_rolling_min_14_poly_2,units_sold_rolling_max_14_poly_2,units_sold_rolling_mean_30_poly_2,units_sold_rolling_std_30_poly_2,units_sold_rolling_min_30_poly_2,units_sold_rolling_max_30_poly_2,units_sold_rolling_mean_90_poly_2,units_sold_rolling_std_90_poly_2,units_sold_rolling_min_90_poly_2,units_sold_rolling_max_90_poly_2,year_poly_2,month_poly_2,day_poly_2,dayofweek_poly_2,dayofyear_poly_2,week_poly_2,quarter_poly_2,discount_pct_poly_2,promo_duration_poly_2,promo_intensity_poly_2,days_to_holiday_poly_2,days_from_holiday_poly_2,weather_severity_poly_2,cpi_change_poly_2,gdp_change_poly_2,unemployment_trend_poly_2,units_sold_x_unit_net_price_poly_2,units_sold_x_inventory_poly_2,unit_net_price_x_units_sold_poly_2,unit_net_price_x_inventory_poly_2,inventory_x_units_sold_poly_2,inventory_x_unit_net_price_poly_2
2023-10-19,S091,P0030,199,2,0,11.82,Manitoba,Victoria,Express,7541,Health,First Aid,2021-08-15,15.0,True,12.12,2023-10-10,2023-10-22,Good Friday,False,159.6,2234639,1118.2,5.1,4.531818181818182,43.663768115942034,14.0,,,,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2023,10,19,3,292,42,4,False,False,False,False,False,False,False,21.2,12,2.5439999999999996,0,0,No Holiday,False,False,Cold,Very Heavy,0.3867431845087428,0.012690355329949332,0.004788692749829293,4.699999999999999,23.64,398,23.64,2352.18,398,2352.18,39601,4,0,139.7124,56866681,225.0,146.8944,25472.16,4993611460321,1250371.24,26.009999999999998,20.537376033057853,1906.5246460827561,196.0,,,,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4092529,100,361,9,85264,1764,16,449.44,144,6.471935999999998,0,0,0.14957029076396347,0.00016104511840037342,2.2931578252267637e-05,22.089999999999993,558.8496,158404,558.8496,5532750.7524,158404,5532750.7524
2022-08-26,S095,P0011,213,6,0,26.57,Manitoba,Edmonton,Flagship,2365,Toys,Board Game,2022-04-11,35.0,True,26.91,2022-08-25,2022-09-07,Good Friday,False,154.6,2206930,1081.8,5.0,18.1078125,57.65454545454545,14.0,,,,6.0,3.5355339059327378,6.0,6.0,6.0,3.5355339059327378,6.0,6.0,6.0,3.5355339059327378,6.0,6.0,6.0,3.5355339059327378,6.0,6.0,2022,8,26,4,238,34,3,False,False,False,False,False,False,False,24.085714285714285,13,3.131142857142857,0,0,No Holiday,False,False,Mild,Very Heavy,0.6047288236611683,-0.03132832080200498,-0.012399765689223186,4.833333333333333,159.42000000000002,1278,159.42000000000002,5659.41,1278,5659.41,45369,36,0,705.9649000000001,5593225,1225.0,724.1481,23901.16,4870540024900,1170291.24,25.0,327.8928735351563,3324.0466115702475,196.0,,,,36.0,12.500000000000002,36.0,36.0,36.0,12.500000000000002,36.0,36.0,36.0,12.500000000000002,36.0,36.0,36.0,12.500000000000002,36.0,36.0,4088484,64,676,16,56644,1156,9,580.1216326530612,169,9.804055591836732,0,0,0.3656969501666204,0.0009814636842733382,0.00015375418914763655,23.361111111111107,25414.736400000005,1633284,25414.736400000005,32028921.5481,1633284,32028921.5481
2023-10-19,S094,P0009,85,2,0,591.31,New Brunswick,Victoria,Superstore,7938,Furniture,Sofa,2021-11-30,800.0,True,607.31,2023-10-14,2023-10-24,Good Friday,False,158.8,2234639,695.0,6.8,10.476,107.88,14.0,,,,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2023,10,19,3,292,42,4,False,False,False,False,False,False,False,26.086250000000007,10,2.608625000000001,0,0,No Holiday,True,False,Mild,Very Heavy,0.6177191103143058,0.027166882276843607,0.012555450331455997,5.633333333333333,1182.62,170,1182.62,50261.35,170,50261.35,7225,4,0,349647.51609999995,63011844,640000.0,368825.43609999993,25217.440000000002,4993611460321,483025.0,46.239999999999995,109.74657600000002,11638.094399999998,196.0,,,,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4092529,100,361,9,85264,1764,16,680.4924390625004,100,6.804924390625004,0,0,0.38157689924749755,0.0007380394926438793,0.0001576393330256585,31.73444444444444,1398590.0643999998,28900,1398590.0643999998,2526203303.8224998,28900,2526203303.8224998
2023-07-04,S068,P0006,278,3,0,35.13,Manitoba,Toronto,Flagship,7617,Clothing,Dress,2020-10-03,60.0,True,36.53,2023-07-01,2023-07-09,Good Friday,True,159.3,2228857,1109.4,4.9,16.916923076923077,48.91470588235295,14.0,,,,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,2023,7,4,1,185,27,3,False,False,False,False,False,False,False,41.449999999999996,8,3.316,0,0,Good Friday,False,False,Mild,Very Heavy,0.5680793520117415,0.0031486146095718315,-0.0025874425354609487,5.566666666666666,105.39000000000001,834,105.39000000000001,9766.140000000001,834,9766.140000000001,77284,9,0,1234.1169000000002,58018689,3600.0,1334.4409,25376.490000000005,4967803526449,1230768.36,24.010000000000005,286.1822863905325,2392.648451557094,196.0,,,,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,4092529,49,16,1,34225,729,9,1718.1024999999997,64,10.995855999999998,0,0,0.32271415018208016,9.913773959609177e-06,6.694858874312583e-06,30.987777777777776,11107.052100000003,695556,11107.052100000003,95377490.49960002,695556,95377490.49960002
2023-02-20,S044,P0011,157,3,0,22.33,Ontario,Edmonton,Compact,1699,Toys,Board Game,2022-04-11,35.0,True,22.76,2023-02-11,2023-02-20,Good Friday,False,156.4,2223989,12752.8,5.1,-7.667901234567902,46.48376623376623,14.0,,,,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,2023,2,20,0,51,8,1,False,False,False,False,False,False,False,36.2,9,3.258,0,0,No Holiday,False,True,Very Cold,Very Heavy,0.22676841998385683,-0.01820464532328947,-0.0021840791042224694,5.599999999999999,66.99,471,66.99,3505.81,471,3505.81,24649,9,0,498.62889999999993,2886601,1225.0,518.0176,24460.960000000003,4946127072121,162633907.83999997,26.009999999999998,58.79670934308795,2160.740523275426,196.0,,,,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,4092529,4,400,0,2601,64,1,1310.4400000000003,81,10.614564,0,0,0.051423916301974876,0.00033140911134676515,4.770201533501224e-06,31.359999999999985,4487.660099999999,221841,4487.660099999999,12290703.756099999,221841,12290703.756099999
2022-12-12,S006,P0008,99,2,0,87.31,British Columbia,Toronto,Outlet,8385,Furniture,Table,2021-04-19,150.0,True,91.46,2022-12-02,2022-12-13,Good Friday,False,147.1,2198020,4480.7,4.2,-3.84218009478673,131.63384615384615,14.0,,,,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2.0,3.5355339059327378,2.0,2.0,2022,12,12,0,346,50,4,False,False,False,False,False,False,False,41.79333333333333,11,4.597266666666666,0,0,No Holiday,False,False,Very Cold,Very Heavy,0.47766368686480243,-0.059462915601023125,-0.011676766386884085,4.7333333333333325,174.62,198,174.62,8643.69,198,8643.69,9801,4,0,7623.0361,70308225,22500.0,8364.931599999998,21638.41,4831291920400,20076672.49,17.64,14.762347880775366,17327.469453254438,196.0,,,,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4.0,12.500000000000002,4.0,4.0,4088484,144,144,0,119716,2500,16,1746.6827111111108,121,21.13486080444444,0,0,0.22816259774927602,0.0035358383317743995,0.00013634687325386603,22.404444444444437,30492.1444,39204,30492.1444,74713376.81610002,39204,74713376.81610002
2023-05-27,S049,P0012,135,5,0,9.54,PEI,Montreal,Express,1784,Toys,Puzzle,2021-10-08,15.0,True,9.88,2023-05-15,2023-05-30,Good Friday,False,161.3,2231269,144.8,7.1,8.477777777777778,49.900000000000006,14.0,,,,5.0,3.5355339059327378,5.0,5.0,5.0,3.5355339059327378,5.0,5.0,5.0,3.5355339059327378,5.0,5.0,5.0,3.5355339059327378,5.0,5.0,2023,5,27,5,147,21,2,True,False,False,False,False,False,False,36.400000000000006,15,5.460000000000001,0,0,No Holiday,False,False,Cold,Very Heavy,0.455164466599307,0.09653297076818501,0.01512679593452293,5.466666666666666,47.699999999999996,675,47.699999999999996,1287.8999999999999,675,1287.8999999999999,18225,25,0,91.01159999999999,3182656,225.0,97.61440000000002,26017.690000000002,4978561350361,20967.040000000005,50.41,71.87271604938272,2490.0100000000007,196.0,,,,25.0,12.500000000000002,25.0,25.0,25.0,12.500000000000002,25.0,25.0,25.0,12.500000000000002,25.0,25.0,25.0,12.500000000000002,25.0,25.0,4092529,25,729,25,21609,441,4,1324.9600000000005,225,29.81160000000001,0,0,0.20717469165463165,0.009318614445331263,0.00022881995524469943,29.884444444444437,2275.2899999999995,455625,2275.2899999999995,1658686.4099999997,455625,1658686.4099999997
2022-11-23,S015,P0005,307,4,0,24.87,Newfoundland,Edmonton,Superstore,1663,Clothing,Pants,2022-03-16,40.0,True,26.07,2022-11-19,2022-12-01,Good Friday,False,156.8,2205410,455.2,10.3,0.6739130434782609,125.45405405405404,14.0,,,,4.0,3.5355339059327378,4.0,4.0,4.0,3.5355339059327378,4.0,4.0,4.0,3.5355339059327378,4.0,4.0,4.0,3.5355339059327378,4.0,4.0,2022,11,23,2,327,47,4,False,False,False,False,False,False,False,37.824999999999996,12,4.539,0,0,No Holiday,False,False,Cold,Very Heavy,0.5249005199409615,-0.027898326100433968,-0.011589369098929825,7.2,99.48,1228,99.48,7635.09,1228,7635.09,94249,16,0,618.5169000000001,2765569,1600.0,679.6449,24586.240000000005,4863833268100,207207.03999999998,106.09000000000002,0.45415879017013233,15738.719678597514,196.0,,,,16.0,12.500000000000002,16.0,16.0,16.0,12.500000000000002,16.0,16.0,16.0,12.500000000000002,16.0,16.0,16.0,12.500000000000002,16.0,16.0,4088484,121,529,4,106929,2209,16,1430.7306249999997,144,20.602520999999996,0,0,0.27552055583429175,0.0007783165992061551,0.0001343134761112295,51.84,9896.270400000001,1507984,9896.270400000001,58294599.3081,1507984,58294599.3081
2023-02-20,S044,P0017,347,5,0,20.98,Ontario,Edmonton,Compact,1699,Sports,Soccer Ball,2022-02-14,28.0,True,21.53,2023-02-14,2023-03-03,Good Friday,False,156.4,2223989,12752.8,5.1,-7.667901234567902,46.48376623376623,14.0,,,,5.0,3.5355339059327378,5.0,5.0,5.0,3.5355339059327378,5.0,5.0,5.0,3.5355339059327378,5.0,5.0,5.0,3.5355339059327378,5.0,5.0,2023,2,20,0,51,8,1,False,False,False,False,False,False,False,25.071428571428573,17,4.262142857142857,0,0,No Holiday,False,False,Very Cold,Very Heavy,0.22676841998385683,-0.0025510204081633514,0.008424283919996833,7.499999999999999,104.9,1735,104.9,7280.06,1735,7280.06,120409,25,0,440.16040000000004,2886601,784.0,463.5409,24460.960000000003,4946127072121,162633907.83999997,26.009999999999998,58.79670934308795,2160.740523275426,196.0,,,,25.0,12.500000000000002,25.0,25.0,25.0,12.500000000000002,25.0,25.0,25.0,12.500000000000002,25.0,25.0,25.0,12.500000000000002,25.0,25.0,4092529,4,400,0,2601,64,1,628.5765306122449,289,18.165861734693877,0,0,0.051423916301974876,6.507705122865912e-06,7.096855956471721e-05,56.249999999999986,11004.010000000002,3010225,11004.010000000002,52999273.6036,3010225,52999273.6036
2022-07-01,S080,P0013,176,13,0,4.12,New Brunswick,Calgary,Superstore,8164,Groceries,Cereal,2021-01-22,5.0,True,4.2,2022-06-22,2022-07-02,Good Friday,False,153.9,2201010,669.9,7.4,19.266666666666666,100.02083333333331,14.0,,,,13.0,3.5355339059327378,13.0,13.0,13.0,3.5355339059327378,13.0,13.0,13.0,3.5355339059327378,13.0,13.0,13.0,3.5355339059327378,13.0,13.0,2022,7,1,4,182,26,3,False,True,False,True,False,False,False,17.599999999999998,10,1.7599999999999998,0,0,No Holiday,False,False,Mild,Very Heavy,0.719395496019653,-0.015984654731457826,-0.01033233527683819,7.599999999999999,53.56,2288,53.56,725.12,2288,725.12,30976,169,0,16.9744,66650896,25.0,17.64,23685.210000000003,4844445020100,448766.00999999995,54.760000000000005,371.2044444444444,10004.16710069444,196.0,,,,169.0,12.500000000000002,169.0,169.0,169.0,12.500000000000002,169.0,169.0,169.0,12.500000000000002,169.0,169.0,169.0,12.500000000000002,169.0,169.0,4088484,49,1,16,33124,676,9,309.75999999999993,100,3.0975999999999995,0,0,0.5175298796933626,0.00025550918688391704,0.00010675715227299491,57.759999999999984,2868.6736,5234944,2868.6736,525799.0144,5234944,525799.0144
2022-11-23,S015,P0002,362,0,0,846.36,Newfoundland,Edmonton,Superstore,1663,Electronics,Laptop,2020-11-26,999.0,True,870.88,2022-11-10,2022-11-25,Good Friday,False,156.8,2205410,455.2,10.3,0.6739130434782609,125.45405405405404,14.0,,,,0.0,3.5355339059327378,0.0,0.0,0.0,3.5355339059327378,0.0,0.0,0.0,3.5355339059327378,0.0,0.0,0.0,3.5355339059327378,0.0,0.0,2022,11,23,2,327,47,4,False,False,False,False,False,False,False,15.27927927927928,15,2.291891891891892,0,0,No Holiday,True,False,Cold,Very Heavy,0.5249005199409615,0.018843404808317032,0.0019990822395172803,7.599999999999999,0.0,0,0.0,306382.32,0,306382.32,131044,0,0,716325.2496,2765569,998001.0,758431.9744,24586.240000000005,4863833268100,207207.03999999998,106.09000000000002,0.45415879017013233,15738.719678597514,196.0,,,,0.0,12.500000000000002,0.0,0.0,0.0,12.500000000000002,0.0,0.0,0.0,12.500000000000002,0.0,0.0,0.0,12.500000000000002,0.0,0.0,4088484,121,529,4,106929,2209,16,233.45637529421313,225,5.252768444119796,0,0,0.27552055583429175,0.0003550739047701055,3.996329800353424e-06,57.759999999999984,0.0,0,0.0,93870126008.5824,0,93870126008.5824
2023-01-01,S092,P0003,105,3,0,306.29,Manitoba,Vancouver,Outlet,5330,Electronics,Tablet,2022-05-21,399.0,True,314.72,2023-01-01,2023-01-18,New Year's Day,True,156.2,2219088,1091.1,4.6,-14.855555555555556,7.526153846153846,14.0,,,,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,3.0,3.5355339059327378,3.0,3.0,2023,1,1,6,1,52,1,True,True,False,True,False,True,False,23.235588972431074,17,3.9500501253132825,0,0,New Year's Day,False,False,Very Cold,Moderate,0.03774764423705791,-0.003826530612245027,0.006202021392847534,7.433333333333333,918.8700000000001,315,918.8700000000001,32160.45,315,32160.45,11025,9,0,93813.56410000002,28408900,159201.0,99048.67840000002,24398.439999999995,4924351551744,1190499.2099999997,21.159999999999997,220.68753086419756,56.642991715976336,196.0,,,,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,9.0,12.500000000000002,9.0,9.0,4092529,1,1,36,1,2704,1,539.8925948957606,289,15.602895992487479,0,0,0.0014248846454474914,1.4642336526448302e-05,3.846506935733847e-05,55.25444444444444,844322.0769000002,99225,844322.0769000002,1034294544.2025001,99225,1034294544.2025001
2022-07-25,S004,P0030,407,1,0,12.49,Nova Scotia,Quebec City,Outlet,3731,Health,First Aid,2021-08-15,15.0,True,12.59,2022-07-13,2022-07-30,New Year's Day,False,156.7,2201010,854.6,6.4,18.706,59.57435897435898,14.0,,,,1.0,3.5355339059327378,1.0,1.0,1.0,3.5355339059327378,1.0,1.0,1.0,3.5355339059327378,1.0,1.0,1.0,3.5355339059327378,1.0,1.0,2022,7,25,0,206,30,3,False,False,False,False,False,False,False,16.73333333333333,17,2.8446666666666665,0,0,No Holiday,False,True,Mild,Very Heavy,0.617374611715361,0.003201024327784907,-0.008146589950466132,7.099999999999999,12.49,407,12.49,5083.43,407,5083.43,165649,1,0,156.0001,13920361,225.0,158.50809999999998,24554.889999999996,4844445020100,730341.16,40.96000000000001,349.91443599999997,3549.104247205786,196.0,,,,1.0,12.500000000000002,1.0,1.0,1.0,12.500000000000002,1.0,1.0,1.0,12.500000000000002,1.0,1.0,1.0,12.500000000000002,1.0,1.0,4088484,49,625,0,42436,900,9,280.00444444444435,289,8.092128444444443,0,0,0.3811514111906928,1.0246556747070816e-05,6.636692782103578e-05,50.40999999999998,156.0001,165649,156.0001,25841260.564900003,165649,25841260.564900003
2022-12-12,S006,P0015,211,15,0,2.03,British Columbia,Toronto,Outlet,8385,Groceries,Bread,2021-07-18,2.5,True,2.15,2022-12-03,2022-12-18,New Year's Day,False,147.1,2198020,4480.7,4.2,-3.84218009478673,131.63384615384615,14.0,,,,15.0,3.5355339059327378,15.0,15.0,15.0,3.5355339059327378,15.0,15.0,15.0,3.5355339059327378,15.0,15.0,15.0,3.5355339059327378,15.0,15.0,2022,12,12,0,346,50,4,False,False,False,False,False,False,False,18.800000000000008,15,2.820000000000001,0,0,No Holiday,False,False,Very Cold,Very Heavy,0.47766368686480243,-0.06126356094447982,-0.0013584672491265826,5.066666666666666,30.449999999999996,3165,30.449999999999996,428.33,3165,428.33,44521,225,0,4.120899999999999,70308225,6.25,4.6225,21638.41,4831291920400,20076672.49,17.64,14.762347880775366,17327.469453254438,196.0,,,,225.0,12.500000000000002,225.0,225.0,225.0,12.500000000000002,225.0,225.0,225.0,12.500000000000002,225.0,225.0,225.0,12.500000000000002,225.0,225.0,4088484,144,144,0,119716,2500,16,353.4400000000003,225,7.952400000000007,0,0,0.22816259774927602,0.0037532238995979933,1.8454332669495446e-06,25.67111111111111,927.2024999999998,10017225,927.2024999999998,183466.58889999997,10017225,183466.58889999997
2023-09-09,S011,P0002,165,1,0,662.51,Quebec,Victoria,Outlet,3693,Electronics,Laptop,2020-11-26,999.0,True,670.99,2023-09-08,2023-09-20,New Year's Day,False,155.4,2230741,7284.6,4.5,13.490370370370371,56.61358024691358,2.0,,,,1.5,0.7071067811865476,1.0,2.0,1.5,0.7071067811865476,1.0,2.0,1.5,0.7071067811865476,1.0,2.0,1.5,0.7071067811865476,1.0,2.0,2023,9,9,5,252,36,3,True,False,False,False,False,False,False,33.68268268268268,12,4.041921921921922,0,0,No Holiday,False,False,Mild,Very Heavy,0.5392614475199735,0.056424201223657544,0.01488657973994778,5.033333333333332,662.51,165,662.51,109314.15,165,109314.15,27225,1,0,438919.5001,13638249,998001.0,450227.5801,24149.160000000003,4976205409081,53065397.160000004,20.25,181.99009272976681,3205.097468373723,4.0,,,,2.25,0.5000000000000001,1.0,4.0,2.25,0.5000000000000001,1.0,4.0,2.25,0.5000000000000001,1.0,4.0,2.25,0.5000000000000001,1.0,4.0,4092529,81,81,25,63504,1296,9,1134.5231127022919,144,16.337132822913006,0,0,0.29080290878133713,0.0031836904837277977,0.00022161025635382374,25.334444444444433,438919.5001,27225,438919.5001,11949583390.222498,27225,11949583390.222498
2023-10-19,S096,P0009,296,0,0,604.51,Ontario,Winnipeg,Superstore,2324,Furniture,Sofa,2021-11-30,800.0,True,607.31,2023-10-14,2023-10-24,New Year's Day,False,160.3,2234639,13059.9,6.2,9.285889570552149,75.67284768211921,2.0,,,,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,2023,10,19,3,292,42,4,False,False,False,False,False,False,False,24.43625,10,2.443625,0,0,No Holiday,False,False,Cold,Very Heavy,0.5263282055674072,0.031531531531531654,0.0017474014240110858,4.966666666666666,0.0,0,0.0,178934.96,0,178934.96,87616,0,0,365432.3401,5400976,640000.0,368825.43609999993,25696.090000000004,4993611460321,170560988.01,38.440000000000005,86.22774511648917,5726.379876321215,4.0,,,,0.0,0.5000000000000001,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,4092529,100,361,9,85264,1764,16,597.1303140625,100,5.9713031406249995,0,0,0.2770213799758069,0.000994237480723975,3.05341173663597e-06,24.66777777777777,0.0,0,0.0,32017719910.201595,0,32017719910.201595
2023-04-01,S043,P0028,182,3,0,17.37,Manitoba,Ottawa,Compact,2060,Health,Vitamins,2020-03-05,22.0,True,17.41,2023-03-26,2023-04-11,New Year's Day,False,159.4,2229312,1100.0,4.8,-0.746969696969697,24.64179104477612,2.0,,,,3.0,0.7071067811865476,3.0,3.0,3.0,0.7071067811865476,3.0,3.0,3.0,0.7071067811865476,3.0,3.0,3.0,0.7071067811865476,3.0,3.0,2023,4,1,5,91,13,2,True,True,False,True,False,False,False,21.045454545454543,16,3.3672727272727268,0,0,No Holiday,False,False,Very Cold,Heavy,0.27029505440249446,-0.005614472863381237,-0.0023838302294016955,5.166666666666667,52.11,546,52.11,3161.34,546,3161.34,33124,9,0,301.7169,4243600,484.0,303.1081,25408.36,4969831993344,1210000.0,23.04,0.5579637281910009,607.2178658944086,4.0,,,,9.0,0.5000000000000001,9.0,9.0,9.0,0.5000000000000001,9.0,9.0,9.0,0.5000000000000001,9.0,9.0,9.0,0.5000000000000001,9.0,9.0,4092529,16,1,25,8281,169,4,442.9111570247933,256,11.338525619834707,0,0,0.07305941643444744,3.1522305533644304e-05,5.68264656260934e-06,26.694444444444446,2715.4521,298116,2715.4521,9994070.595600002,298116,9994070.595600002
